"LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","MSSubClass.20","MSSubClass.50","MSSubClass.60","MSSubClass.120","MSZoning.RL","MSZoning.RM","Alley.None","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","LandSlope.Gtl","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual.4","OverallQual.5","OverallQual.6","OverallQual.7","OverallQual.8","OverallCond.5","OverallCond.6","OverallCond.7","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinType2.Unf","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","Functional.Typ","FireplaceQu.Gd","FireplaceQu.TA","FireplaceQu.None","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.None","GarageYrBlt","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageFinish.None","GarageQual.TA","GarageQual.None","GarageCond.TA","GarageCond.None","PavedDrive.N","PavedDrive.Y","Fence.MnPrv","Fence.None","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
57,8846,0,298,0,572,870,914,0,914,0,0,1,0,2,5,0,2,576,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1996,1996,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1998,0,0,1,0,1,0,1,0,0,1,0,1,7,2006,0,1,0,1,0,11.9049675527463
102,11143,0,0,0,1468,1580,1580,886,2466,0,0,2,0,4,8,1,2,610,159,175.05,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2004,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2004,0,1,0,0,1,0,1,0,0,1,0,1,11,2007,0,1,0,1,0,12.6949593617774
88,11394,350,1274,0,411,1753,1831.25,0,1856,1,0,1,1,2,8,1,3,834,113,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2007,1,0,0,0,1,0,1,0,0,1,0,1,6,2010,1,0,0,0,1,12.6949593617774
60,8123,16,0,0,982,982,1007,793,1800,0,0,2,1,3,7,1,2,463,100,63,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2000,2000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,2000,1,0,0,0,1,0,1,0,0,1,0,1,6,2009,0,1,0,1,0,12.0951410848229
50,5000,0,218,0,808,1026,1026,665,1691,0,0,2,0,3,6,1,1,308,0,0,180.15,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1924,1950,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1924,0,0,1,0,1,0,1,0,0,1,0,1,5,2010,0,1,0,1,0,11.7519423654407
60,7200,0,0,0,1293,1293,1301,0,1301,1,0,2,0,2,5,1,2,572,216,121,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2006,0,1,0,0,1,0,1,0,0,1,0,1,8,2006,1,0,0,0,1,12.1428665696264
79,9245,0,0,0,939,939,939,858,1797,0,0,2,1,3,8,0,2,639,144,53,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2006,0,1,0,0,1,0,1,0,0,1,0,1,4,2007,0,1,0,1,0,12.2713921116508
60,9000,0,0,0,784,784,784,0,848,0,0,1,0,2,5,0,2,360,0,0,91,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1928,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1950,0,0,1,0,0,0,0,0,1,0,0,1,10,2009,0,1,0,1,0,11.3850920934603
83,17401.15,0,985,0,595,1580,1079,874,1953,1,0,2,1,3,9,2,2,501,216,175.05,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1992,1992,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1992,1,0,0,0,1,0,1,0,0,1,0,1,6,2007,0,1,0,1,0,12.3883942023241
43,3311.7,16,24,0,1232,1256,1269,0,1269,0,0,2,0,2,6,1,2,430,146,20,0,144,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,2004,2005,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2004,1,0,0,0,1,0,1,0,0,1,0,1,4,2010,0,1,0,1,0,12.1652506510099
58,8410,0,0,0,658,658,672.95,526,1184,0,0,1,0,4,8,0,0,0,0,151,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1916,1996,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,5,2006,0,1,0,0,0,11.3850920934603
72,7200,255,631,0,410,1041,1125,0,1125,1,0,1,0,3,6,1,1,352,296,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1976,1976,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1977,0,0,1,0,1,0,1,0,0,1,0,0,10,2009,0,1,1,0,0,11.7360690162844
93,9382,125,0,0,1468,1468,1479,0,1479,0,0,2,0,3,6,0,2,577,120,25,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1999,2000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1999,0,1,0,0,1,0,1,0,0,1,0,1,7,2008,0,1,0,1,0,12.1600287070288
96,12474,272,1274,0,402,1682,1742,590,2332,1,0,2,1,3,9,1,3,846,196,134,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2007,1,0,0,0,1,0,1,0,0,1,0,1,8,2008,1,0,0,0,1,12.6949593617774
50,8405,0,241,391,229,861,961,406,1367,1,0,1,0,4,7,0,1,384,0,130,112,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1916,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1978,0,0,1,0,1,0,1,0,0,1,1,0,4,2008,0,1,0,1,0,11.6868787720937
71,12209,0,690,0,114,804,804,1141.05,1961,1,0,2,1,3,7,1,2,560,125,175.05,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,2001,2002,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2001,1,0,0,0,1,0,1,0,0,1,0,1,6,2009,0,1,0,1,0,12.2783933071098
76,8339,0,0,0,0,519.3,882,0,882,0,0,1,0,3,5,0,1,294,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1959,1959,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1959,0,1,0,0,1,0,1,0,0,1,1,0,7,2007,0,1,0,1,0,11.5759002641316
57,7446,0,266,0,522,788,788,0,848,0,0,1,0,2,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1941,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,4,2006,0,1,1,0,0,11.5129254649702
60,10134,0,0,0,735,735,735,299,1034,0,0,1,0,2,5,0,1,240,0,39,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1940,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1940,0,0,1,0,1,0,1,0,0,1,0,1,7,2007,0,1,0,1,0,11.5991031612113
68,9571,0,739,0,405,1144,1144,0,1144,1,0,1,0,3,6,0,1,596,44,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1956,1956,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1956,0,0,1,0,1,0,1,0,0,1,0,1,6,2010,0,1,0,1,0,11.7675676833438
60,7200,0,777,0,117,894,894,0,894,0,0,1,0,2,6,0,2,600,215,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1972,1972,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1985,0,1,0,0,1,0,1,0,0,1,0,1,9,2009,0,1,0,1,0,11.7199396343546
69,7590,288,540,0,324,864,876,936,1812,0,0,2,0,4,8,1,1,264,0,168,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1962,1962,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1962,0,1,0,0,1,0,1,0,0,1,0,1,7,2007,0,1,0,1,0,12.0406082058026
60,8967,0,0,0,961,961,1077,0,1077,0,0,1,0,2,6,0,1,338,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1920,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1920,0,0,1,0,0,0,0,0,1,0,0,1,11,2007,0,1,1,0,0,11.3850920934603
65,8125,100,812,0,280,1092,1112,438,1550,1,0,2,0,2,7,0,2,438,0,168,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2007,1,0,0,0,1,0,1,0,0,1,0,1,10,2009,0,1,0,1,0,12.3925522124728
38,14963,0,786,0,474,1260,1288,0,1288,1,0,1,1,2,4,2,2,500,120,30,0,160,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1996,1996,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1996,1,0,0,0,1,0,1,0,0,1,0,1,11,2008,0,1,0,1,0,12.4110522262167
65,8767,0,24,0,1286,1310,1310,0,1310,0,0,2,0,3,6,1,2,400,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2005,1,0,0,0,1,0,1,0,0,1,0,1,7,2006,1,0,0,0,1,12.0136401449855
60,10200,0,0,0,672,672,672.95,0,848,0,0,1,0,2,4,0,1,240,168,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1940,1997,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1940,0,0,1,0,1,0,1,0,1,0,0,0,8,2008,0,1,0,1,0,11.5898865061064
93,12090,456,0,0,1141,1141,1165,1098,2263,0,0,2,1,4,10,1,2,420,144,123,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1998,1998,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1998,1,0,0,0,1,0,1,0,0,1,0,1,7,2006,0,1,1,0,0,12.4607148639038
79,10364,0,0,0,806,806,806,766,1572,0,0,2,1,3,7,1,2,373,0,40,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1995,1996,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1995,1,0,0,0,1,0,1,0,0,1,0,1,5,2007,0,1,0,1,0,12.0317192583854
74,9991,0,1116,0,165,1281,1620,0,1620,1,0,2,0,3,8,1,2,490,120,78,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1976,1993,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1993,0,0,1,0,1,0,1,0,0,1,0,0,6,2009,0,1,0,1,0,11.9183905730784
51,10480,0,0,0,1064,1064,1166,0,1639,0,0,1,0,3,6,0,1,240,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1936,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1936,0,0,1,0,1,0,1,0,0,1,0,1,3,2008,0,1,0,1,0,11.6526874073454
63,15576,0,0,0,840,840,840,840,1680,0,0,2,0,4,8,0,1,308,0,0,160,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1916,1976,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1960,0,0,1,0,1,0,1,0,0,1,0,1,3,2008,0,1,0,1,0,12.083905011556
104,14154,350,0,0,1063,1063,1071,1101,2172,0,0,2,1,3,9,1,3,850.1,192,62,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2006,0,1,0,0,1,0,1,0,0,1,0,1,8,2007,1,0,0,0,1,12.5425448821514
85,10800,100,789,0,245,1034,1050,1028,2078,1,0,2,1,3,8,1,3,836,0,102,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,2007,1,0,0,0,1,0,1,0,0,1,0,1,4,2008,1,0,0,0,1,12.6949593617774
68,9571,0,0,0,1276,1276,1276,0,1276,0,0,1,0,3,5,0,1,350,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1958,1958,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1958,0,0,1,0,1,0,1,0,0,1,0,1,6,2009,0,0,1,0,0,11.3850920934603
100,17401.15,0,1056,0,0,1056,1056,0,1056,1,0,1,0,3,5,0,2,572,264,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1955,1955,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1955,1,0,0,0,1,0,1,0,0,1,0,1,2,2006,0,1,0,1,0,11.8844890214027
64,4403,432,578,0,892,1470,1478,0,1478,1,0,2,1,2,7,1,2,484,0,144,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2007,2007,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,2007,1,0,0,0,1,0,1,0,0,1,0,1,6,2010,1,0,0,0,1,12.3104326608544
56,8960,0,0,0,1008,1008,1028,0,1028,0,0,1,0,2,5,1,2,360,0,0,130,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1927,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1927,0,0,1,0,1,0,1,0,0,1,0,1,3,2010,0,1,0,1,0,11.6526874073454
59,11228,0,50,396.2,499,1080,1080,1017,2097,0,1,2,1,3,9,1,3,678,196,175.05,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1993,1993,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1993,0,0,1,0,1,0,1,0,0,1,0,1,11,2008,0,1,0,1,0,12.3371009079366
73,8899,0,24,0,1316,1340,1340,0,1340,0,0,2,0,3,6,0,2,396,100,30,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,2007,2007,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,2007,1,0,0,0,1,0,1,0,0,1,0,1,8,2007,1,0,0,0,1,12.1069923678295
74,7844,203,209,0,463,672,672.95,728,1400,0,0,1,1,3,6,1,2,440,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1978,1978,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1978,1,0,0,0,1,0,1,0,0,1,0,1,3,2006,0,1,0,1,0,11.9150516718129
86,17401.15,0,1128,0,242,1370,1370,1141.05,2466.1,1,0,2,1,4,10,1,3,850.1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1918,1950,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1918,0,0,1,0,1,0,1,0,1,0,0,1,11,2007,0,1,0,1,0,12.3842188309136
60,8160,0,312,0,444,756,756,378,1134,1,0,1,1,3,7,0,1,240,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1940,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1940,0,0,1,0,1,0,1,0,0,0,0,1,4,2007,0,1,0,0,0,11.7440371859336
